CustomerID,Tenure,Monthly Charges,Total Charges,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Churn
4648-YPBTM,53,73.9,3.5975032204392736,1,0,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No
2907-ILJBN,11,20.6,2.3690302218091532,0,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No
6345-FZOQH,69,19.9,3.134639216262065,1,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
3376-BMGFE,4,70.9,2.436162647040756,0,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes
5997-OPVFA,72,89.05,3.7961891249859234,1,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
3445-HXXGF,58,45.3,3.4234424910752614,1,1,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
1159-WFSGR,16,20.4,2.5070458724273257,0,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No
7654-YWJUF,43,84.25,3.5489112407346495,1,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),No
1875-QIVME,2,104.4,2.38524868240322,0,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
6727-IOTLZ,14,81.95,3.0725256109749517,1,0,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No
0691-JVSYA,53,94.85,3.6989873757678686,0,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes
5918-VUKWP,32,20.55,2.8159428271964737,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No
1744-JHKYS,34,24.7,2.8922059459757725,0,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No
2656-FMOKZ,15,74.45,3.05907091309298,0,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
2070-FNEXE,7,76.45,2.702085721435825,0,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
5947-SGKCL,15,105.35,3.1929157527231693,0,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
3712-PKXZA,61,20.55,3.097604328874411,1,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No
6317-YPKDH,1,29.95,1.4763968267253302,0,0,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
6582-OIVSP,1,45.3,1.6560982020128319,0,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No
9367-WXLCH,8,84.5,2.8212842023048252,1,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes
5524-KHNJP,33,74.75,3.389750658837506,1,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),No
1918-ZBFQJ,13,79.25,3.045968072322448,0,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes
1024-GUALD,1,24.8,1.3944516808262162,0,0,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4827-USJHP,20,51.8,3.010236334624135,1,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No
8167-GJLRN,3,30.4,1.9146075677710805,1,0,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,No
0956-SYCWG,13,19.65,2.3888114134735234,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No
8017-UVSZU,40,56.6,3.376412696991217,0,0,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),No
7100-FQPRV,43,71.9,3.5015179746172356,1,0,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),No
2472-OVKUP,6,91.0,2.725094521081469,1,0,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
2984-RGEYA,69,19.75,3.138429020006004,0,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
9680-NIAUV,72,109.7,3.9100531508553624,0,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),No
2146-EGVDT,59,19.3,3.076531219253812,1,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
2604-IJPDU,20,96.55,3.2791305877559993,0,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No
9178-JHUVJ,24,24.1,2.7689339421867816,1,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No
6168-YBYNP,59,111.35,3.8142309430168773,1,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
7255-SSFBC,72,112.25,3.9053451672030444,1,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
3645-DEYGF,1,20.75,1.3170181010481115,1,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
9323-HGFWY,27,101.9,3.428321111763547,0,0,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
8544-GOQSH,14,80.05,3.0462219372216364,0,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No
3363-DTIVD,71,105.55,3.869554386275212,1,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,No
7018-WBJNK,13,78.3,3.014499537549868,1,0,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No
9142-KZXOP,44,68.85,3.471137626563958,1,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No
7674-YTAFD,33,79.95,3.4289200270962734,0,0,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No
6348-SNFUS,72,55.45,3.621093155258961,1,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No
1285-OKIPP,1,79.9,1.9025467793139914,1,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes
7825-ECJRF,19,106.6,3.286557508932051,0,0,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
1347-KTTTA,64,102.45,3.823089323301943,1,0,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
7841-TZDMQ,2,46.0,1.9268567089496924,1,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
4195-NZGTA,1,25.25,1.4022613824546801,0,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No
7157-SMCFK,61,19.75,3.050843580956919,1,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
4709-LKHYG,29,20.0,2.7324339704134237,0,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,No
2504-DSHIH,23,86.8,3.2957539713017168,1,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,No
0699-NDKJM,57,58.75,3.536236389781731,0,0,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No
9286-BHDQG,72,45.25,3.496901985123309,1,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No
0230-WEQUW,66,56.6,3.5785475286331523,1,0,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No
2040-LDIWQ,65,84.2,3.7262788313715647,1,0,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No
6496-JDSSB,8,80.0,2.79560197989418,0,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No
9408-SSNVZ,4,70.15,2.428701599623054,0,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4443-EMBNA,71,24.75,3.2640855141553953,0,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
6469-MRVET,1,20.2,1.3053513694466237,1,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No
0742-MOABM,4,50.05,2.2537013810119855,1,0,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,Yes
5961-VUSRV,12,19.35,2.341137638740964,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No
6778-JFCMK,24,50.6,3.110168678291573,1,0,No,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,No
6341-JVQGF,31,81.15,3.405815752439623,0,0,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No
2232-DMLXU,1,55.2,1.741939077729199,0,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,Yes
4811-JBUVU,30,89.9,3.435071564357987,1,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No
0945-TSONX,47,85.3,3.613551138284887,0,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
2651-ZCBXV,54,108.0,3.7604714895840687,1,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No
3316-UWXUY,50,93.5,3.6764649734090553,1,0,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No
8937-RDTHP,1,84.6,1.9273703630390235,1,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Yes
7083-MIOPC,72,20.25,3.195041280556656,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No
1984-GPTEH,29,25.15,2.846337112129805,0,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,No
1251-KRREG,2,54.4,2.0572856444182146,1,0,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
0621-JFHOL,10,29.6,2.4757438067481257,0,0,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,No
9903-LYSAB,18,73.15,3.1159265497263613,1,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
0094-OIFMO,11,95.0,3.0493343359722838,0,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
9227-UAQFT,16,19.75,2.4538532325881866,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
7301-ABVAD,72,86.6,3.8028079203616287,0,0,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
6614-FHDBO,72,109.2,3.896432514409642,1,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No
7576-ASEJU,41,74.7,3.503470630348531,0,0,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No
9058-HRZSV,65,94.4,3.7871876263874236,0,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,No
4522-AKYLR,13,54.8,2.8640955734242475,0,1,No,No,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No
0221-WMXNQ,4,75.35,2.4367985102318035,1,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No
0303-UNCIP,41,65.0,3.403429395528964,1,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,No
9947-OTFQU,15,74.4,3.0311255757315654,1,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
0322-YINQP,1,48.55,1.6861892342440237,1,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
0959-WHOKV,42,99.0,3.633311879346837,1,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No
4075-JFPGR,51,93.5,3.664599672085283,0,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,No
4629-NRXKX,2,70.4,2.16776026643563,0,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
9514-JDSKI,1,40.2,1.60422605308447,1,1,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,Yes
3282-ZISZV,32,83.7,3.42050033913748,1,0,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
3675-YDUPJ,10,19.85,2.285669805960068,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No
4111-BNXIF,67,59.55,3.613196769750614,0,0,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No
7017-VFHAY,61,115.1,3.8456033887472274,0,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
6655-LHBYW,50,114.35,3.762761064341632,1,0,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No
4959-JOSRX,2,44.6,1.9060655447552368,0,0,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
5046-NUHWD,29,45.0,3.0894281849883045,0,1,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No
7273-TEFQD,3,41.15,2.1212314551496214,1,1,No,No,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes
3606-TWKGI,13,106.9,3.1349098791318784,1,1,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
7529-ZDFXI,57,89.85,3.6924370973042495,1,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No
7605-BDWDC,31,49.85,3.1818721590103336,0,0,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No
1950-KSVVJ,45,113.3,3.7017622085348845,0,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,No
0123-CRBRT,61,88.1,3.7424698199144912,0,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No
6292-TOSSS,50,24.9,3.077458752367827,1,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No
3197-ARFOY,19,105.0,3.302601466587562,0,1,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,No
6323-AYBRX,59,19.35,3.0412347311714307,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,Yes
7014-ZZXAW,71,24.25,3.2387860323980746,0,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No
4385-GZQXV,16,94.45,3.1793219449137773,0,1,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
7633-MVPUY,57,59.75,3.537837977031578,1,0,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,No
6366-ZGQGL,1,24.8,1.3944516808262162,1,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes
4716-HHKQH,20,107.05,3.336869818372684,1,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,No
5940-AHUHD,1,70.6,1.8488047010518038,1,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes
6432-TWQLB,5,85.4,2.6032526619816467,1,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes
4484-GLZOU,52,105.05,3.7501109454427977,0,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
3179-GBRWV,21,64.95,3.127039973455082,1,1,Yes,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No
8645-KWHJO,14,55.0,2.8875891715438677,1,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No
4130-MZLCC,5,50.55,2.3887227004751757,0,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No
0314-TKOSI,6,55.15,2.5090680450171616,0,0,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,No
8229-MYEJZ,10,51.2,2.697447307372525,0,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,No
2080-SRCDE,1,25.4,1.404833716619938,0,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
9577-WJVCQ,68,54.45,3.5667614716818616,0,0,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No
9512-UIBFX,18,95.15,3.250407802854353,1,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,Yes
6202-DYYFX,22,76.0,3.2512974636775698,0,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),No
3808-HFKDE,20,44.35,2.967150002647507,0,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No
5583-SXDAG,1,70.0,1.845098040014257,1,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes
3488-PGMQJ,8,74.5,2.7828666070641925,1,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
3580-REOAC,10,44.85,2.6388884247050757,1,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes
7534-BFESC,24,76.1,3.233681297726345,1,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
3727-OWVYD,35,61.2,3.305609289566193,1,0,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,No
2294-SALNE,23,86.8,3.2879807835224977,1,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,No
4847-TAJYI,6,89.35,2.7541953881898382,0,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
1563-IWQEX,12,19.7,2.343113054845938,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
8203-XJZRC,1,20.25,1.3064250275506875,1,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No
6556-DBKZF,71,76.05,3.7353153981024376,0,0,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,No
6851-WEFYX,35,100.8,3.536242706838319,1,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
2985-JUUBZ,40,74.55,3.479395336494611,1,0,Yes,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No
6390-DSAZX,1,73.6,1.8668778143374989,0,0,No,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes
0895-LMRSF,23,64.9,3.178919421035465,1,0,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No
8098-LLAZX,4,95.45,2.597804842404293,0,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes
8266-VBFQL,4,90.4,2.552242228356702,1,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,No
8181-YHCMF,68,60.3,3.6137361412618714,0,0,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No
2240-HSJQD,38,81.85,3.497164712032735,1,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No
1248-DYXUB,52,24.8,3.0895872186728046,1,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No
0265-EDXBD,32,74.9,3.3623599351502715,1,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes
4115-BNPJY,29,75.55,3.3126850063887594,1,0,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No
3167-SNQPL,38,101.15,3.573086373896757,1,1,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,No
4091-TVOCN,48,78.75,3.5661368587403266,1,0,No,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No
1098-TDVUQ,1,19.25,1.2844307338445196,0,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),No
